timestamp,dataset,file,question,method,target_ci_width,search_step,labels_tried,ci_length_achieved,achieved_target,alpha,experiments
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Active_Inference,0.15,10,2100,0.1501866480831341,False,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,1,200,0.5089156788031189,False,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,2,400,0.3539843468066152,False,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,3,800,0.2494339142735081,False,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,4,1600,0.17596841467735155,False,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,5,3200,0.12463716442012215,True,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,6,2450,0.14264753661650614,True,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,7,2050,0.1557851283965638,False,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,8,2250,0.14875234638365473,True,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,9,2150,0.15201963281826392,False,0.95,20
20250913_152326,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,Naive,0.15,10,2200,0.15036102419010375,False,0.95,20
